id	type	question	option	answer
5328.	SC	What is the approximate base of the cumulus clouds if the temperature at 2,000 feet MSL is 10 °C. and the dewpoint is 1 °C ?	['A) 3,000 feet MSL.', 'B) 4,000 feet MSL.', 'C) 6,000 feet MSL.']	['C']
5329.	SC	If clouds form as a result of very stable, moist air being forced to ascend a mountain slope, the clouds will be	['A) cirrus type with no vertical development or turbulence.', 'B) cumulus type with considerable vertical development and turbulence.', 'C) stratus type with little vertical development and little or no turbulence.']	['C']
5330.	SC	What determines the structure or type of clouds which will form as a result of air being forced to ascend?	['A) The method by which the air is lifted.', 'B) The stability of the air before lifting occurs.', 'C) The relative humidity of the air after lifting occurs.']	['B']
5331.	SC	Refer to the excerpt from the following METAR report: KTUS 08004KT 4SM HZ 26/04 A2995 RMK RAE36 At approximately what altitude AGL should bases of convective-type cumuliform clouds be expected?	['A) 4,400 feet.', 'B) 8,800 feet.', 'C) 17,600 feet.']	['B']
5332.	SC	What are the characteristics of stable air?	['A) Good visibility; steady precipitation; stratus clouds.', 'B) Poor visibility; steady precipitation; stratus clouds.', 'C) Poor visibility; intermittent precipitation; cumulus clouds.']	['B']
5333.	SC	Which would decrease the stability of an air mass?	['A) Warming from below.', 'B) Cooling from below.', 'C) Decrease in water vapor.']	['A']
5334.	SC	From which measurement of the atmosphere can stability be determined?	['A) Atmospheric pressure.', 'B) The ambient lapse rate.', 'C) The dry adiabatic lapse rate.']	['B']
5335.	SC	What type weather can one expect from moist, unstable air, and very warm surface temperatures?	['A) Fog and low stratus clouds.', 'B) Continuous heavy precipitation.', 'C) Strong updrafts and cumulonimbus clouds.']	['C']
5336.	SC	Which would increase the stability of an air mass?	['A) Warming from below.', 'B) Cooling from below.', 'C) Decrease in water vapor.']	['B']
5337.	SC	The conditions necessary for the formation of stratiform clouds are a lifting action and	['A) unstable, dry air.', 'B) stable, moist air.', 'C) unstable, moist air.']	['B']
5338.	SC	Which cloud types would indicate convective turbulence?	['A) Cirrus clouds.', 'B) Nimbostratus clouds.', 'C) Towering cumulus clouds.']	['C']
5339.	SC	The presence of standing lenticular altocumulus clouds is a good indication of	['A) lenticular ice formation in calm air.', 'B) very strong turbulence.', 'C) heavy icing conditions.']	['B']
5340.	SC	The formation of either predominantly stratiform or predominantly cumuliform clouds is dependent upon the	['A) source of lift.', 'B) stability of the air being lifted.', 'C) temperature of the air being lifted.']	['B']
5341.	SC	Which combination of weather-producing variables would likely result in cumuliform-type clouds, good visibility, and showery rain?	['A) Stable, moist air and orographic lifting.', 'B) Unstable, moist air and orographic lifting.', 'C) Unstable, moist air and no lifting mechanism.']	['B']
5342.	SC	What is a characteristic of stable air?	['A) Stratiform clouds.', 'B) Fair weather cumulus clouds.', 'C) Temperature decreases rapidly with altitude.']	['A']
5343.	SC	A moist, unstable air mass is characterized by	['A) poor visibility and smooth air.', 'B) cumuliform clouds and showery precipitation.', 'C) stratiform clouds and continuous precipitation.']	['B']
5343-1.	SC	What are the characteristics of an unstable atmosphere?	['A) A cool, dry air mass.', 'B) A warm, humid air mass.', 'C) Descending air in the northern hemisphere']	['B']
5344.	SC	When an air mass is stable, which of these conditions are most likely to exist?	['A) Numerous towering cumulus and cumulonimbus clouds.', 'B) Moderate to severe turbulence at the lower levels.', 'C) Smoke, dust, haze, etc., concentrated at the lower levels with resulting poor visibility.']	['C']
5345.	SC	Which is a characteristic of stable air?	['A) Cumuliform clouds.', 'B) Excellent visibility.', 'C) Restricted visibility.']	['C']
5346.	SC	Which is a characteristic typical of a stable air mass?	['A) Cumuliform clouds.', 'B) Showery precipitation.', 'C) Continuous precipitation.']	['C']
5347.	SC	Which is true regarding a cold front occlusion? The air ahead of the warm front	['A) is colder than the air behind the overtaking cold front.', 'B) is warmer than the air behind the overtaking cold front.', 'C) has the same temperature as the air behind the overtaking cold front.']	['B']
5348.	SC	Which are characteristics of a cold air mass moving over a warm surface?	['A) Cumuliform clouds, turbulence, and poor visibility.', 'B) Cumuliform clouds, turbulence, and good visibility.', 'C) Stratiform clouds, smooth air, and poor visibility.']	['B']
5349.	SC	The conditions necessary for the formation of cumulonimbus clouds are a lifting action and	['A) unstable, dry air.', 'B) stable, moist air.', 'C) unstable, moist air.']	['C']
5350.	SC	Fog produced by frontal activity is a result of saturation due to	['A) nocturnal cooling.', 'B) adiabatic cooling.', 'C) evaporation of precipitation.']	['C']
5351.	SC	What is an important characteristic of wind shear?	['A) It is present at only lower levels and exists in a horizontal direction.', 'B) It is present at any level and exists in only a vertical direction.', 'C) It can be present at any level and can exist in both a horizontal and vertical direction.']	['C']
5352.	SC	Hazardous wind shear is commonly encountered	['A) near warm or stationary frontal activity.', 'B) when the wind velocity is stronger than 35 knots.', 'C) in areas of temperature inversion and near thunderstorms.']	['C']
5353.	SC	Low-level wind shear may occur when	['A) surface winds are light and variable.', 'B) there is a low-level temperature inversion with strong winds above the inversion.', 'C) surface winds are above 15 knots and there is no change in wind direction and windspeed with height.']	['B']
5354.	SC	If a temperature inversion is encountered immediately after takeoff or during an approach to a landing, a potential hazard exists due to	['A) wind shear.', 'B) strong surface winds.', 'C) strong convective currents.']	['A']
5355.	SC	GIVEN: Winds at 3,000 feet AGL are 30 kts Surface winds Calm While approaching for landing under clear skies a few hours after sunrise, one should	['A) allow a margin of approach airspeed above normal to avoid stalling.', 'B) keep the approach airspeed at or slightly below normal to compensate for floating.', 'C) not alter our approach airspeed, these conditions are nearly ideal.']	['A']
5356.	SC	Convective currents are most active on warm summer afternoons when winds are	['A) light.', 'B) moderate.', 'C) strong.']	['A']
5357.	SC	When flying low over hilly terrain, ridges, or mountain ranges, the greatest potential danger from turbulent air currents will usually be encountered on the	['A) leeward side when flying with a tailwind.', 'B) leeward side when flying into the wind.', 'C) windward side when flying into the wind.']	['B']
5358.	SC	During an approach, the most important and most easily recognized means of being alerted to possible wind shear is monitoring the	['A) amount of trim required to relieve control pressures.', 'B) heading changes necessary to remain on the runway centerline.', 'C) power and vertical velocity required to remain on the proper glidepath.']	['C']
5359.	SC	During departure, under conditions of suspected low-level wind shear, a sudden decrease in headwind will cause	['A) a loss in airspeed equal to the decrease in wind velocity.', 'B) a gain in airspeed equal to the decrease in wind velocity.', 'C) no change in airspeed, but groundspeed will decrease.']	['A']
5360.	SC	Which situation would most likely result in freezing precipitation? Rain falling from air which has a temperature of A) 32 °F or less into air having a temperature of more than 32 °F. B) 0 °C or less into air having a temperature of 0 °C or more. C) more than 32 °F into air having a temperature of 32 °F or less. 5361. C Which statement is true concerning the hazards of hail?	['A) Hail damage in horizontal flight is minimal due to the vertical movement of hail in the clouds.', 'B) Rain at the surface is a reliable indication of no hail aloft.', 'C) Hailstones may be encountered in clear air several miles from a thunderstorm.']	['C']
5362.	SC	Hail is most likely to be associated with	['A) cumulus clouds.', 'B) cumulonimbus clouds.', 'C) stratocumulus clouds.']	['B']
5363.	SC	The most severe weather conditions, such as destructive winds, heavy hail, and tornadoes, are generally associated with	['A) slow-moving warm fronts which slope above the tropopause.', 'B) squall lines.', 'C) fast-moving occluded fronts.']	['B']
5364.	SC	Of the following, which is accurate regarding turbulence associated with thunderstorms?	['A) Outside the cloud, shear turbulence can be encountered 50 miles laterally from a severe storm.', 'B) Shear turbulence is encountered only inside cumulonimbus clouds or within a 5-mile radius of them.', 'C) Outside the cloud, shear turbulence can be encountered 20 miles laterally from a severe storm.']	['C']
5365.	SC	If airborne radar is indicating an extremely intense thunderstorm echo, this thunderstorm should be avoided by a distance of at least	['A) 20 miles.', 'B) 10 miles.', 'C) 5 miles.']	['A']
5366.	SC	Which statement is true regarding squall lines?	['A) They are always associated with cold fronts.', 'B) They are slow in forming, but rapid in movement.', 'C) They are nonfrontal and often contain severe, steady- state thunderstorms.']	['C']
5367.	SC	Which statement is true concerning squall lines?	['A) They form slowly, but move rapidly.', 'B) They are associated with frontal systems only.', 'C) They offer the most intense weather hazards to aircraft.']	['C']
5368.	SC	Select the true statement pertaining to the life cycle of a thunderstorm.	["A) Updrafts continue to develop throughout the dissipating stage of a thunderstorm.", "B) The beginning of rain at the Earth's surface indicates the mature stage of the thunderstorm.", "C) The beginning of rain at the Earth's surface indicates the dissipating stage of the thunderstorm."]	['B']
5369.	SC	What visible signs indicate extreme turbulence in thunderstorms?	['A) Base of the clouds near the surface, heavy rain, and hail.', 'B) Low ceiling and visibility, hail, and precipitation static.', 'C) Cumulonimbus clouds, very frequent lightning, and roll clouds.']	['C']
5370.	SC	Which weather phenomenon signals the beginning of the mature stage of a thunderstorm?	['A) The start of rain.', 'B) The appearance of an anvil top.', 'C) Growth rate of cloud is maximum.']	['A']
5371.	SC	What feature is normally associated with the cumulus stage of a thunderstorm?	['A) Roll cloud.', 'B) Continuous updraft.', 'C) Beginning of rain at the surface.']	['B']
5372.	SC	During the life cycle of a thunderstorm, which stage is characterized predominately by downdrafts?	['A) Mature.', 'B) Developing.', 'C) Dissipating.']	['C']
5373.	SC	What minimum distance should exist between intense radar echoes before any attempt is made to fly between these thunderstorms?	['A) 20 miles.', 'B) 30 miles.', 'C) 40 miles.']	['C']
5373-3.	SC	You are avoiding thunderstorms that are in your flightpath. You are over 20 miles from the cell however, you are under the anvil of the cell. Is this a hazard?	['A) No, you are at a safe distance from the cell.', 'B) Yes, hail can be discharged from the anvil.', 'C) Yes, this is still in the area of dissipation.']	['B']
5374.	SC	Which in-flight hazard is most commonly associated with warm fronts?	['A) Advection fog.', 'B) Radiation fog.', 'C) Precipitation-induced fog.']	['C']
5375.	SC	Which is true regarding the use of airborne weather- avoidance radar for the recognition of certain weather conditions?	['A) The radarscope provides no assurance of avoiding instrument weather conditions.', 'B) The avoidance of hail is assured when flying between and just clear of the most intense echoes.', 'C) The clear area between intense echoes indicates that visual sighting of storms can be maintained when flying between the echoes.']	['A']
5376.	SC	A situation most conducive to the formation of advection fog is	['A) a light breeze moving colder air over a water surface.', 'B) an air mass moving inland from the coastline during the winter.', 'C) a warm, moist air mass settling over a cool surface under no-wind conditions.']	['B']
5377.	SC	Advection fog has drifted over a coastal airport during the day. What may tend to dissipate or lift this fog into low stratus clouds?	['A) Nighttime cooling.', 'B) Surface radiation.', 'C) Wind 15 knots or stronger.']	['C']
5378.	SC	What lifts advection fog into low stratus clouds, possibly improving ground visibility?	['A) Nighttime cooling.', 'B) Dryness of the underlying land mass.', 'C) Surface winds of approximately 15 knots or stronger.']	['C']
5379.	SC	In what ways do advection fog, radiation fog, and steam fog differ in their formation or location?	['A) Radiation fog is restricted to land areas; advection fog is most common along coastal areas; steam fog forms over a water surface.', 'B) Advection fog deepens as windspeed increases up to 20 knots; steam fog requires calm or very light wind; radiation fog forms when the ground or water cools the air by radiation.', 'C) Steam fog forms from moist air moving over a colder surface; advection fog requires cold air over a warmer surface; radiation fog is produced by radiational cooling of the ground.']	['A']
5380.	SC	With respect to advection fog, which statement is true?	['A) It is slow to develop, and dissipates quite rapidly.', 'B) It forms almost exclusively at night or near daybreak.', 'C) It can appear suddenly during day or night, and it is more persistent than radiation fog.']	['C']
5381.	SC	Which feature is associated with the tropopause?	['A) Constant height above the Earth.', 'B) Abrupt change in temperature lapse rate.', 'C) Absolute upper limit of cloud formation.']	['B']
5382.	SC	A common location of clear air turbulence is	['A) in an upper trough on the polar side of a jet stream.', 'B) near a ridge aloft on the equatorial side of a high- pressure flow.', 'C) south of an east/west oriented high-pressure ridge in its dissipating stage.']	['A']
5383.	SC	The jet stream and associated clear air turbulence can sometimes be visually identified in flight by	['A) dust or haze at flight level.', 'B) long streaks of cirrus clouds.', 'C) a constant outside air temperature.']	['B']
5384.	SC	During the winter months in the middle latitudes, the jet stream shifts toward the	['A) north and speed decreases.', 'B) south and speed increases.', 'C) north and speed increases.']	['B']
5385.	SC	The strength and location of the jet stream is normally	['A) weaker and farther north in the summer.', 'B) stronger and farther north in the winter.', 'C) stronger and farther north in the summer.']	['A']
5405.	SC	What wind conditions would you anticipate when squalls are reported at your destination?	['A) Rapid variations in windspeed of 15 knots or more between peaks and lulls.', 'B) Peak gusts of at least 35 knots combined with a change in wind direction of 30° or more.', 'C) Sudden increases in windspeed of at least 16 knots to a sustained speed of 22 knots or more for at least 1 minute.']	['C']
5439.	SC	The difference found by subtracting the temperature of a parcel of air theoretically lifted from the surface to 500 millibars and the existing temperature at 500 millibars is called the	['A) lifted index.', 'B) negative index', 'C) positive index.']	['A']
5444.	SC	A pilot reporting turbulence that momentarily causes slight, erratic changes in altitude and/or attitude should report it as	['A) light chop.', 'B) light turbulence.', 'C) moderate turbulence.']	['B']
5445.	SC	When turbulence causes changes in altitude and/or attitude, but aircraft control remains positive, that should be reported as	['A) light.', 'B) severe.', 'C) moderate.']	['C']
5446.	SC	Turbulence that is encountered above 15,000 feet AGL not associated with cumuliform cloudiness, including thunderstorms, should be reported as	['A) severe turbulence.', 'B) clear air turbulence.', 'C) convective turbulence.']	['B']
5447.	SC	Which type of jetstream can be expected to cause the greater turbulence?	['A) A straight jetstream associated with a low-pressure trough.', 'B) A curving jetstream associated with a deep low- pressure trough.', 'C) A jetstream occurring during the summer at the lower latitudes.']	['B']
5448.	SC	A strong wind shear can be expected	['A) in the jetstream front above a core having a speed of 60 to 90 knots.', 'B) if the 5 °C isotherms are spaced between 7° to 10° of latitude.', 'C) on the low-pressure side of a jetstream core where the speed at the core is stronger than 110 knots.']	['C']
5449.	SC	The Low-level wind shear Alert System (LLWAS) provides wind data and software process to detect the presence of a:	['A) rotating column of air extending from a cumulonimbus cloud.', 'B) change in wind direction and/or speed within a very short distance above the airport.', 'C) downward motion of the air associated with continuous winds blowing with an easterly component due to the rotation of the Earth.']	['B']
5450.	SC	One of the most dangerous features of mountain waves is the turbulent areas in and	['A) below rotor clouds.', 'B) above rotor clouds.', 'C) below lenticular clouds.']	['A']
5669.	SC	A pilot is entering an area where significant clear air turbulence has been reported. Which action is appropriate upon encountering the first ripple?	['A) Maintain altitude and airspeed.', 'B) Adjust airspeed to that recommended for rough air.', 'C) Enter a shallow climb or descent at maneuvering speed.']	['B']
5741.	SC	Which is the best technique for minimizing the wing-load factor when flying in severe turbulence?	['A) Change power settings, as necessary, to maintain constant airspeed.', 'B) Control airspeed with power, maintain wings level, and accept variations of altitude.', 'C) Set power and trim to obtain an airspeed at or below maneuvering speed, maintain wings level, and accept variations of airspeed and altitude.']	['C']
5990.	SC	As air temperature increases, density altitude will	['A) decrease.', 'B) increase.', 'C) remain the same.']	['B']
5991.	SC	There is a high pressure system that is located south of your planned route in the Northern Hemisphere on a west-to-east cross-country flight. To take advantage of favorable winds, you would plan your route	['A) on the north side of the high pressure area.', 'B) on the south side of the high pressure area.', 'C) through the middle of the high pressure area.']	['A']
5398.	SC	During preflight preparation, weather report forecasts can best be obtained by means of contacting the	['A) pilot’s automatic telephone answering service.', 'B) air route traffic control center.', 'C) weather forecast office (WFO)']	['C']
5399.	SC	The most current en route and destination weather information for an instrument flight should be obtained from	['A) Flight service.', 'B) ATIS broadcast.', 'C) NOTAM’s.']	['A']
5400.	SC	The Hazardous In-flight Weather Advisory Service (HIWAS) is a broadcast service over selected VORs that provides:	['A) SIGMETs and AIRMET at 15 minutes and 45 minutes past the hour for the first hour after issuance.', 'B) continuous broadcast of in-flight weather advisories.', 'C) SIGMETs, CONVECTIVE SIGMETs and AIRMETs at 15 minutes and 45 minutes past the hour.']	['B']
5401.	SC	The Telephone Information Briefing Service (TIBS) provided by AFSSs includes	['A) weather information service on a common frequency (122.0 mHz).', 'B) recorded weather briefing service for the local area, usually within 50 miles and route forecasts.', 'C) continuous recording of meteorological and/or aeronautical information available by telephone.']	['C']
5402.	SC	The remarks section of the Aviation Routine Weather Report (METAR) contains the following coded information. What does it mean? RMK FZDZB42 WSHFT 30 FROPA	['A) Freezing drizzle with cloud bases below 4,200 feet.', 'B) Freezing drizzle below 4,200 feet and wind shear', 'C) Wind shift at three zero due to frontal passage.']	['C']
5403.	SC	What is meant by the Special METAR weather observation for KBOI? SPECI KBOI 091854Z 32005KT 1 1/2SM RA BR OVC007 17/16 A2990 RMK RAB12	['A) Rain and fog obscuring two-tenths of the sky; rain began at 1912Z.', 'B) Rain and mist obstructing visibility; rain began at 1812Z.', 'C) Rain and overcast at 1200 feet AGL.']	['B']
5404.	SC	The station originating the following METAR observation has a field elevation of 3,500 feet MSL. If the sky cover is one continuous layer, what is the thickness of the cloud layer? (Top of overcast reported at 7,500 feet MSL). METAR KHOB 151250Z 17006KT 4SM OVC005 13/11 A2998	['A) 2,500 feet', 'B) 3 ,500 feet.', 'C) 4,000 feet.']	['B']
5406.	SC	What significant cloud coverage is reported by this pilot report? MOB UA/OV 15NW MOB 1340Z/SK OVC 025/045 OVCO9O	['A) Three (3) separate overcast layers exist with bases at 250. 7,500 and 9,000 feet.', 'B) The top of the lower overcast is 2,500 feet. base and the top of second overcast layer is 4,500 and 9,000 feet, respectively.', 'C) The base of the second overcast layer is 2.500 feet; top of second overcast layer is 7,500 feet: base of third layer is 9,000 feet']	['B']
5407.	SC	To best determine observed weather conditions between weather reporting stations, the pilot should refer to	['A) pilot reports.', 'B) Area Forecasts.', 'C) prognostic charts.']	['A']
5409.	SC	What is the meaning of the terms PROB40 2102 $^+$ TSRA as used in a Terminal Aerodrome Forecasts (TAF)?	['A) Probability of heavy thunderstorms with rain showers below 4000 feet at time 2102.', 'B) Between 2100Z and 0200Z there is a forty percent (40%) probability of thunderstorms with heavy rain.', 'C) Beginning at 2102Z forty percent (40%) probability of heavy thunderstorms and rain showers.']	['B']
5410.	SC	What does the contraction VRB in the Terminal Aerodrome Forecast (TAF) mean?	['A) Wind speed is variable throughout the period.', 'B) Cloud base is variable.', 'C) Wind direction is variable.']	['C']
5411.	SC	Which statement pertaining to the following Terminal Aerodrome Forecast (TAF) is true? KMEM 091135Z 0915 15005KT 5SM HZ BKN060 FM1600 VRB04KT P6SM SKC	['A) WND in the valid period implies surface winds are forecast to be greater than 5 KTS', 'B) wind direction is from 160° at 4 KTS and reported visibility is 6 status miles.', 'C) SKC in the valid period indicates no significant weather and sky clear.']	['C']
5412.	SC	In the following METAR/TAF for HOU, what is the ceiling and visibility forecast on the 7th day of the month at 0600Z? KHOU 061734Z 0618/0718 16014G22KT P6SM VCSH BKN018 BKN035 FM070100 17010KT P6SM BKN015 OVC025 FM070500 17008KT 4SM BR SCT008 OVC012 FM071000 18005KT 3SM BR OVC007 FM071500 23008KT 5SM BR VCSH SCT008 OVC015	['A) Visibility 6 miles with a broken ceiling at 15,000 feet MSL.', 'B) 4 nautical miles of visibility and an overcast ceiling at 700 feet MSL.', 'C) 4 statute miles visibility and an overcast ceiling at 1,200 feet AGL.']	['C']
5413.	SC	Terminal Aerodrome Forecasts (TAF) are issued how many times a day and cover what period of time?	['A) Four times daily and are usually valid for a 24 hour period.', 'B) Six times daily and are usually valid for a 24 hour period including a 4-hour categorical outlook.', 'C) Four times daily and are valid for 12 hours including a 6-hour categorical outlook.']	['A']
5414.	SC	To best determine general forecast weather conditions covering a flight information region, the pilot should refer to	['A) Graphical Forecasts for Aviation (GFA).', 'B) Weather Depiction Charts.', 'C) Satellite Maps.']	['A']
5414-1.	SC	Aviation Area Forecasts (FAs) for the contiguous U.S. are used in conjunction with inflight aviation weather advisories to interpolate	['A) temperatures and winds aloft.', 'B) conditions at airports for which no TAFs are issued.', 'C) radar precipitation and intensity levels.']	['B']
5416.	SC	In-flight Aviation Weather Advisories include what type of information?	['A) Forecasts for potentially hazardous flying conditions for en route aircraft.', 'B) State and geographic areas with reported ceilings and visibility’s below VFR minimums.', 'C) IFR conditions, turbulence, and icing within a valid period for the listed states.']	['A']
5417.	SC	What type of Inflight Weather Advisories provides an en route pilot with information regarding the possibility of moderate icing, moderate turbulence, winds of 30 knots or more at the surface and extensive mountain obscurement?	['A) Convective SIGMETs and SIGMETs.', 'B) Severe Weather Forecast Alerts (AWW) and SIGMETs.', 'C) AIRMETs and Center Weather Advisories (CWA).']	['C']
5418.	SC	What single reference contains information regarding expected a volcanic eruption, that is occurring or expected to occur?	['A) In-Flight Weather Advisories.', 'B) Terminal Area Forecasts (TAF).', 'C) Weather Depiction Chart.']	['A']
5419.	SC	The National Aviation Weather Center prepares FA’s for the contiguous U.S.	['A) twice each day.', 'B) three times a day.', 'C) every 6 hours unless significant changes in weather require it more often.']	['B']
5422.	SC	SIGMET's are issued as a warning of weather conditions which are hazardous	['A) to all aircraft.', 'B) particularly to heavy aircraft.', 'C) particularly to light airplanes.']	['A']
5423.	SC	Which correctly describes the purpose of Convective SIGMET's (WST)?	['A) They consist of an hourly observation of tornadoes, significant thunderstorm activity, and large hailstone activity.', 'B) They contain both an observation and a forecast of all thunderstorm and hailstone activity. The forecast is valid for 1 hour only.', 'C) They consist of either an observation and a forecast or just a forecast for tornadoes, significant thunderstorm activity, or hail greater than or equal to $3/4$ inch in diameter.']	['C']
5424.	SC	What values are used for Winds Aloft Forecasts?	['A) True direction and MPH.', 'B) True direction and knots.', 'C) Magnetic direction and knots.']	['B']
5425.	SC	On a Surface Analysis Chart, the solid lines that depict sea level pressure patterns are called	['A) isobars.', 'B) isogons.', 'C) millibars.']	['A']
5426.	SC	Dashed lines on a Surface Analysis Chart, if depicted, indicate that the pressure gradient is	['A) weak.', 'B) strong.', 'C) unstable.']	['A']
5427.	SC	Which chart provides a ready means of locating observed frontal positions and pressure centers?	['A) Surface Analysis Chart.', 'B) Constant Pressure Analysis Chart.', 'C) Weather Depiction Chart.']	['A']
5428.	SC	On a Surface Analysis Chart, close spacing of the isobars indicates	['A) weak pressure gradient.', 'B) strong pressure gradient.', 'C) strong temperature gradient.']	['B']
5429.	SC	A) frontal locations and expected movement, pressure centers, cloud coverage, and obstructions to vision at, the time of chart transmission. B) actual frontal positions, pressure patterns, temperature, dewpoint, wind, weather, and obstructions to vision at the valid time of the chart. C) actual pressure distribution, frontal systems, cloud heights and coverage, temperature, dewpoint, and wind at the time shown on the chart. 5430. C Which provides a graphic display of both VFR and IFR weather?	['A) Surface Weather Map.', 'B) Radar Summary Chart.', 'C) Weather Depiction Chart.']	['B']
5431.	SC	When total sky cover is few or scattered, the height shown on the Weather Depiction Chart is the	['A) top of the lowest layer.', 'B) base of the lowest layer.', 'C) base of the highest layer.']	['B']
5432.	SC	What information is provided by the Radar Summary Chart that is not shown on other weather charts?	['A) Lines and cells of hazardous thunderstorms.', 'B) Ceilings and precipitation between reporting stations.', 'C) Areas of cloud cover and icing levels within the clouds.']	['A']
5433.	SC	Which weather chart depicts conditions forecast to exist at a specific time in the future?	['A) Freezing Level Chart.', 'B) Weather Depiction Chart.', 'C) 12-Hour Significant Weather Prognostication Chart.']	['C']
5434.	SC	What weather phenomenon is implied within an area enclosed by small scalloped lines on a U.S. High-Level Significant Weather Prognostic Chart?	['A) Cirriform clouds, light to moderate turbulence, and icing.', 'B) Cumulonimbus clouds, icing, and moderate or greater turbulence.', 'C) Cumuliform or standing lenticular clouds, moderate to severe turbulence, and icing.']	['B']
5435.	SC	The U.S. High-Level Significant Weather Prognostic Chart forecasts significant weather for what airspace?	['A) 18,000 feet to 45,000 feet.', 'B) 24,000 feet to 45,000 feet.', 'C) 24,000 feet to 63,000 feet.']	['C']
5436.	SC	What is the upper limit of the Low Level Significant Weather Prognostic Chart?	['A) 30,000 feet.', 'B) 24,000 feet.', 'C) 18,000 feet.']	['B']
5440.	SC	Hatching on a Constant Pressure Analysis Chart indicates	['A) hurricane eye.', 'B) windspeed 70 knots to 110 knots.', 'C) windspeed 110 knots to 150 knots.']	['B']
5441.	SC	What flight planning information can a pilot derive from Constant Pressure Analysis Charts?	['A) Winds and temperatures aloft.', 'B) Clear air turbulence and icing conditions.', 'C) Frontal systems and obstructions to vision aloft.']	['A']
5442.	SC	From which of the following can the observed temperature, wind, and temperature/ dewpoint spread be determined at a specified altitude?	['A) Stability Charts.', 'B) Winds Aloft Forecasts.', 'C) Constant Pressure Analysis Charts.']	['C']
5443.	SC	The minimum vertical wind shear value critical for probable moderate or greater turbulence is	['A) 4 knots per 1,000 feet.', 'B) 6 knots per 1,000 feet.', 'C) 8 knots per 1,000 feet.']	['B']
5560.	SC	Weather Advisory Broadcasts, including Severe Weather Forecast Alerts (AWW), Convective SIGMETs, and SIGMETs, are provided by	['A) ARTCCs on all frequencies, except emergency, when any part of the area described is within 150 miles of the airspace under their jurisdiction.', 'B) AFSSs on 122.2 MHz and adjacent VORs, when any part of the area described is within 200 miles of the airspace under their jurisdiction.', 'C) selected low-frequency and/or VOR navigational aids. aids.']	['A']
5988.	SC	What is the thickness of the cloud layer given a field elevation of 1,500 feet MSL with tops of the overcast at 7,000 feet MSL? METAR KHOB 151250Z 17006KT 4SM OVC010 13/11 A2998	['A) 4,500 feet.', 'B) 6,500 feet.', 'C) 5,500 feet.']	['A']
5989.	SC	What is the bottom of the lowest overcast layer in the following pilot report? KMOB UA /OV APE230010/TM 1515/FL085/TP BE20/ SK BKN065/WX FV03SM HZ FU/TQ 20/TB LGT	['A) There is not a defined ceiling in this report.', 'B) There is a layer reported at 8,500 feet.', 'C) There is a broken layer at 6,500 feet.']	['C']
