id	type	question	option	answer
3434.	SC	What feature is normally associated with the cumulus stage of a thunderstorm?	['A) Roll cloud.', 'B) Continuous updraft.', 'C) Frequent lightning.']	['B']
3435.	SC	Which weather phenomenon signals the beginning of the mature stage of a thunderstorm?	['A) The appearance of an anvil top.', 'B) Precipitation beginning to fall.', 'C) Maximum growth rate of the clouds.']	['B']
3436.	SC	What conditions are necessary for the formation of thunderstorms?	['A) High humidity, lifting force, and unstable conditions.', 'B) High humidity, high temperature, and cumulus clouds.', 'C) Lifting force, moist air, and extensive cloud cover.']	['A']
3437.	SC	During the life cycle of a thunderstorm, which stage is characterized predominately by downdrafts?	['A) Cumulus.', 'B) Dissipating.', 'C) Mature.']	['B']
3438.	SC	Thunderstorms reach their greatest intensity during the	['A) mature stage.', 'B) downdraft stage.', 'C) cumulus stage.']	['A']
3439.	SC	Thunderstorms which generally produce the most intense hazard to aircraft are	['A) squall line thunderstorms.', 'B) steady-state thunderstorms.', 'C) warm front thunderstorms.']	['A']
3440.	SC	A nonfrontal, narrow band of active thunderstorms that often develop ahead of a cold front is known as a	['A) prefrontal system.', 'B) squall line.', 'C) dry line.']	['B']
3452.	SC	Which weather phenomenon is always associated with a thunderstorm?	['A) Lightning.', 'B) Heavy rain.', 'C) Hail']	['A']
3441.	SC	If there is thunderstorm activity in the vicinity of an airport at which you plan to land, which hazardous atmospheric phenomenon might be expected on the landing approach?	['A) Precipitation static.', 'B) Wind-shear turbulence.', 'C) Steady rain.']	['B']
3442.	SC	Upon encountering severe turbulence, which flight condition should the pilot attempt to maintain?	['A) Constant altitude and airspeed.', 'B) Constant angle of attack.', 'C) Level flight attitude.']	['C']
3443.	SC	What situation is most conducive to the formation of radiation fog?	['A) Warm, moist air over low, flatland areas on clear, calm nights.', 'B) Moist, tropical air moving over cold, offshore water.', 'C) The movement of cold air over much warmer water.']	['A']
3444.	SC	If the temperature/dewpoint spread is small and decreasing, and the temperature is 62 °F, what type weather is most likely to develop?	['A) Freezing precipitation.', 'B) Thunderstorms.', 'C) Fog or low clouds.']	['C']
3445.	SC	In which situation is advection fog most likely to form?	['A) A warm, moist air mass on the windward side of mountains.', 'B) An air mass moving inland from the coast in winter.', 'C) A light breeze blowing colder air out to sea.']	['B']
3446.	SC	What types of fog depend upon wind in order to exist?	['A) Radiation fog and ice fog.', 'B) Steam fog and ground fog.', 'C) Advection fog and upslope fog.']	['C']
3447.	SC	Low-level turbulence can occur and icing can become hazardous in which type of fog?	['A) Rain-induced fog.', 'B) Upslope fog.', 'C) Steam fog.']	['C']
3455.	SC	When telephoning a weather briefing facility for preflight weather information, pilots should state	['A) Whether they intend to fly VFR only.', 'B) true airspeed.', 'C) fuel on board.']	['A']
3456.	SC	To get a complete weather briefing for the planned flight, the pilot should request	['A) a general briefing.', 'B) an abbreviated briefing.', 'C) a standard briefing.']	['C']
3457.	SC	Which type weather briefing should a pilot request, when departing within the hour, if no preliminary weather information has been received?	['A) Outlook briefing.', 'B) Abbreviated briefing.', 'C) Standard briefing.']	['C']
3458.	SC	Which type of weather briefing should a pilot request to supplement mass disseminated data?	['A) An outlook briefing.', 'B) A supplemental briefing.', 'C) An abbreviated briefing.']	['C']
3459.	SC	To update a previous weather briefing, a pilot should request	['A) an abbreviated briefing.', 'B) a standard briefing.', 'C) an outlook briefing.']	['A']
3460.	SC	A weather briefing that is provided when the information requested is 6 or more hours in advance of the proposed departure time is	['A) an outlook briefing.', 'B) a forecast briefing.', 'C) a prognostic briefing.']	['A']
3461.	SC	When requesting weather information for the following morning, a pilot should request	['A) an outlook briefing.', 'B) a standard briefing.', 'C) an abbreviated briefing.']	['A']
3463.	SC	For aviation purposes, ceiling is defined as the height above the Earth's surface of the	['A) lowest reported obscuration and the highest layer of clouds reported as overcast.', 'B) lowest broken or overcast layer or vertical visibility into an obscuration.', 'C) lowest layer of clouds reported as scattered, broken, or thin.']	['B']
3478.	SC	From which primary source should information be obtained regarding expected weather at the estimated time of arrival if your destination has no Terminal Forecast?	['A) Low-Level Prognostic Chart.', 'B) Weather Depiction Chart.', 'C) Area Forecast.']	['C']
3487.	SC	To best determine general forecast weather conditions over several states, the pilot should refer to	['A) Aviation Area Forecasts.', 'B) Weather Depiction Charts.', 'C) Satellite Maps.']	['A']
3489.	SC	To determine the freezing level and areas of probable icing aloft, the pilot should refer to the	['A) Inflight Aviation Weather Advisories.', 'B) Weather Depiction Chart.', 'C) Area Forecast.']	['A']
3490.	SC	The section of the Area Forecast entitled 'VFR CLDS/ WX' contains a general description of	['A) cloudiness and weather significant to flight operations broken down by states or other geographical areas.', 'B) forecast sky cover, cloud tops, visibility, and obstructions to vision along specific routes.', 'C) clouds and weather which cover an area greater than 3,000 square miles and is significant to VFR flight operations.']	['C']
3495.	SC	What is indicated when a current CONVECTIVE SIGMET forecasts thunderstorms?	['A) Moderate thunderstorms covering 30 percent of the area.', 'B) Moderate or severe turbulence.', 'C) Thunderstorms obscured by massive cloud layers.']	['C']
3496.	SC	SIGMET's are issued as a warning of weather conditions hazardous to which aircraft?	['A) Small aircraft only.', 'B) Large aircraft only.', 'C) All aircraft.']	['C']
3497.	SC	What information is contained in a CONVECTIVE SIGMET?	['A) Tornadoes, embedded thunderstorms, and hail 3/4 inch or greater in diameter.', 'B) Severe icing, severe turbulence, or widespread dust storms lowering visibility to less than 3 miles.', 'C) Surface winds greater than 40 knots or thunderstorms equal to or greater than video integrator processor (VIP) level 4.']	['A']
3498.	SC	Which in-flight advisory would contain information on severe-icing?	['A) Convective SIGMET.', 'B) SIGMET.', 'C) AIRMET.']	['B']
3499.	SC	AIRMET’s are issued as a warning of weather conditions particularly hazardous to which aircraft?	['A) Small single-engine aircraft.', 'B) Large multiengine aircraft.', 'C) All aircraft.']	['A']
3505.	SC	What values are used for Winds Aloft Forecasts?	['A) Magnetic direction and knots.', 'B) Magnetic direction and miles per hour.', 'C) True direction and knots.']	['C']
3506.	SC	When the term 'light and variable' is used in reference to a Winds Aloft Forecast, the coded group and windspeed is	['A) 0000 and less than 7 knots.', 'B) 9900 and less than 5 knots.', 'C) 9999 and less than 10 knots.']	['B']
3526.	SC	What should pilots state initially when telephoning a weather briefing facility for preflight weather information?	['A) Tell the number of occupants on board.', 'B) Identify themselves as pilots.', 'C) State their total flight time.']	['B']
3527.	SC	When telephoning a weather briefing facility for preflight weather information, pilots should state	['A) the full name and address of the pilot in command.', 'B) the intended route, destination, and type of aircraft.', 'C) the radio frequencies to be used.']	['B']
3528.	SC	When telephoning a weather briefing facility for preflight weather information, pilots should state	['A) the full name and address of the formation commander.', 'B) that they possess a current pilot certificate.', 'C) whether they intend to fly VFR only.']	['C']
3791.	SC	Automatic Terminal Information Service (ATIS) is the continuous broadcast of recorded information concerning	['A) pilots of radar-identified aircraft whose aircraft is in dangerous proximity to terrain or to an obstruction.', 'B) nonessential information to reduce frequency congestion.', 'C) non-control information in selected high-activity terminal areas.']	['C']
