id	type	question	option	answer
4879.	SC	What would be the indication on the VSI during entry into a 500 FPM actual descent from Level flight if the static ports were iced over?	['A) The indication would be in reverse of the actual rate of descent (500 FPM climb).', 'B) The initial indication would be a climb, then descent at a rate in excess of 500 FPM.', 'C) The VSI pointer would remain at zero regardless of the actual rate of descent.']	['C']
4880.	SC	How should you preflight check the altimeter prior to an IFR flight?	['A) Set the altimeter to the current temperature. With current temperature and the altimeter indication, determine the calibrated altitude to compare with the field elevation.', 'B) Set the altimeter first with 29.92” Hg and then the current altimeter setting. The change in altitude should correspond to the change in setting.', 'C) Set the altimeter to the current altimeter setting. The indication should be within 75 feet of the actual elevation for acceptable accuracy.']	['C']
4881.	SC	Which practical test should be made on the electric gyro instruments prior to starting an engine?	['A) Check that the electrical connections are. secure on the back of the instruments.', 'B) Check that the attitude of the miniature aircraft is wings level before turning on electrical power.', 'C) Turn on the electrical power and listen for any unusual or irregular mechanical noise.']	['C']
4882.	SC	Prior to starting an engine, you should check the turn- and-slip indicator to determine if the	['A) needle indication properly corresponds to the angle of the wings or rotors with the horizon.', 'B) needle is approximately centered and the tube is full of fluid.', 'C) ball will move freely from one end of the tube to the other when the aircraft is rocked.']	['B']
4883.	SC	What indications should you observe on the turn-and-slip indicator during taxi?	['A) The ball moves freely opposite the turn, and the needle deflects in the direction of the turn.', 'B) The needle deflects in the direction of the turn, but the ball remains centered.', 'C) The ball deflects opposite the turn, but the needle remains centered.']	['A']
4884.	SC	Which instrument indicates the quality of a turn?	['A) Attitude indicator.', 'B) Heading indicator or magnetic compass.', 'C) Ball of the turn coordinator.']	['C']
4885.	SC	What pre-takeoff check should be made of a vacuum- driven heading indicator in preparation for an IFR flight?	['A) After 5 minutes, set the indicator to the magnetic heading of the aircraft and check for proper alignment after taxi turns.', 'B) After 5 minutes, check that the heading indicator card aligns itself with the magnetic heading of the aircraft.', 'C) Determine that the heading indicator does not precess more than 2° in 5 minutes of ground operation.']	['A']
4886.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the right from an easterly heading in the Northern Hemisphere?	['A) The compass will initially indicate a turn to the left.', 'B) The compass will remain on east for a short time, then gradually catch up to the magnetic heading of the aircraft.', 'C) The compass will indicate the approximate correct magnetic heading if the roll into the turn is smooth.']	['C']
4887.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the right from a south heading in the Northern Hemisphere?	['A) The compass will indicate a turn to the right, but at a faster rate than is actually occurring.', 'B) The compass will initially indicate a turn to the left.', 'C) The compass will remain on south for a short time, then gradually catch up to the magnetic heading of the aircraft.']	['A']
4888.	SC	On what headings will the magnetic compass read most accurately during a level 360° turn, with a bank of approximately 15°?	['A) 135° through 225°.', 'B) 90° and 270°.', 'C) 180° and 0°.']	['B']
4889.	SC	What causes the northerly turning error in a magnetic compass?	['A) Coriolis force at the mid-latitudes.', 'B) Centrifugal force acting on the compass card.', 'C) The magnetic dip characteristic.']	['C']
4890.	SC	What should be the indication on the magnetic compass when you roll into a standard rate turn to the left from a south heading in the Northern Hemisphere?	['A) The compass will indicate a turn to the left, but at a faster rate than is actually occurring.', 'B) The compass will initially indicate a turn to the right.', 'C) The compass will remain on south for a short time, then gradually catch up to the magnetic heading of the aircraft.']	['A']
4891.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the right from a westerly heading in the Northern Hemisphere?	['A) The compass will initially show a turn in the opposite direction, then turn to a northerly indication but lagging behind the actual heading of the aircraft.', 'B) The compass will remain on a westerly heading for a short time, then gradually catch up to the actual heading of the aircraft.', 'C) The compass will indicate the approximate correct magnetic heading if the roll into the turn is smooth.']	['C']
4892.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the right from a northerly heading in the Northern Hemisphere?	['A) The compass will indicate a turn to the right, but at a faster rate than is actually occurring.', 'B) The compass will initially indicate a turn to the left.', 'C) The compass will remain on north for a short time, then gradually catch up to the magnetic heading of the aircraft.']	['B']
4893.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the left from a west heading in the Northern Hemisphere?	['A) The compass will initially indicate a turn to the right.', 'B) The compass will remain on west for a short time, then gradually catch up to the magnetic heading of the aircraft.', 'C) The compass will indicate the approximate correct magnetic heading if the roll into the turn is smooth.']	['C']
4895.	SC	If a half-standard rate turn is maintained, how long would it take to turn 360°?	['A) 1 minute.', 'B) 2 minutes.', 'C) 4 minutes']	['C']
4896.	SC	If a standard rate turn is maintained, how long would it take to turn 180°?	['A) 1 minute.', 'B) 2 minutes.', 'C) 3 minutes.']	['A']
4897.	SC	If a half-standard rate turn is maintained, how much time would be required to turn clockwise from a heading of 090° to a heading of 180°?	['A) 30 seconds.', 'B) 1 minute.', 'C) 1 minute 30 seconds.']	['B']
4898.	SC	During a constant-bank level turn, what effect would an	['A) Rate of turn would increase, and radius of turn would increase.', 'B) Rate of turn would decrease, and radius of turn would decrease.', 'C) Rate of turn would decrease, and radius of turn would increase.']	['C']
4899.	SC	Conditions that determine pitch attitude required to maintain level flight are;	['A) flight path, wind velocity, and angle of attack.', 'B) airspeed, air density, wing design and angle of attack.', 'C) relative wind, pressure altitude, and vertical lift component.']	['B']
4900.	SC	Errors in both pitch and bank indication on an attitude indicator are usually at a maximum as the aircraft rolls out of a;	['A) 180° turn.', 'B) 270° turn.', 'C) 360° turn.']	['A']
4902.	SC	One characteristic that a properly functioning gyro depends upon for operation is the;	['A) ability to resist precession 90° to any applied force.', 'B) resistance to deflection of the spinning wheel or disc.', 'C) deflecting force developed from the angular velocity of the spinning wheel.']	['B']
4904.	SC	If a standard rate turn is maintained, how much time would be required to turn to the left from a heading of 090° to a heading of 300°?	['A) 30 seconds.', 'B) 40 seconds.', 'C) 50 seconds.']	['C']
4905.	SC	If a half-standard rate turn is maintained, how long would it take to turn 135°?	['A) 1 minute.', 'B) 1 minute 20 seconds.', 'C) 1 minute 30 seconds.']	['C']
4906.	SC	Approximately what percent of the indicated vertical speed should be used to determine the number of feet to lead the level-off from a climb to a specific altitude?	['A) 10 percent.', 'B) 20 percent.', 'C) 25 percent.']	['A']
4908.	SC	If, while in level flight, it becomes necessary to use an alternate source of static pressure vented inside the airplane, which of the following should the pilot expect?	['A) The altimeter to read lower than normal.', 'B) The vertical speed to momentarily show a descent.', 'C) The vertical speed to momentarily show a climb.']	['C']
4909.	SC	During flight, if the pitot tube becomes clogged with ice, which of the following instruments would be affected?	['A) The airspeed indicator only.', 'B) The airspeed indicator and the altimeter.', 'C) The airspeed indicator, altimeter, and Vertical Speed Indicator.']	['A']
4910.	SC	The local altimeter setting should be used by all pilots in a particular area, primarily to provide for	['A) the cancellation of altimeter error due to nonstandard temperatures aloft.', 'B) better vertical separation of aircraft.', 'C) more accurate terrain clearance in mountainous areas.']	['B']
4911.	SC	At an altitude of 6,500 feet MSL, the current altimeter setting is 30.42” Hg. The pressure altitude would be approximately	['A) 7,500 feet.', 'B) 6,000 feet.', 'C) 6,500 feet.']	['B']
4912.	SC	The pressure altitude at a given location is indicated on the altimeter after the altimeter is set to;	['A) the field elevation.', 'B) 29.92” Hg.', 'C) the current altimeter setting.']	['B']
4913.	SC	If the outside air temperature increases during a flight at constant power and at a constant indicated altitude, the true airspeed will	['A) decrease and true altitude will increase.', 'B) increase and true altitude will decrease.', 'C) increase and true altitude will increase.']	['C']
4914.	SC	Rate of turn can be increased and radius of turn decreased by	['A) decreasing airspeed and shallowing the bank.', 'B) decreasing airspeed and increasing the bank.', 'C) increasing airspeed and increasing the bank.']	['B']
4915.	SC	The primary reason the angle of attack must be increased, to maintain a constant altitude during a coordinated turn, is because the	['A) thrust is acting in a different direction, causing a reduction in airspeed and loss of lift.', 'B) vertical component of lift has decreased as the result of the bank.', 'C) use of ailerons has increased the drag.']	['B']
4916.	SC	If severe turbulence is encountered during your IFR flight, the airplane should be slowed to the design maneuvering speed because the;	['A) maneuverability of the airplane will be increased.', 'B) amount of excess load that can be imposed on the wing will be decreased.', 'C) airplane will stall at a lower angle of attack, giving an increased margin of safety.']	['B']
4917.	SC	When a climb or descent through an inversion or wind- shear zone is being performed, the pilot should be alert for which of the following change in airplane performance?	['A) A fast rate of climb and a slow rate of descent.', 'B) A sudden change in airspeed.', 'C) A sudden surge of thrust.']	['B']
4918.	SC	When an airplane is accelerated, some attitude indicators will precess and incorrectly indicate a	['A) climb.', 'B) descent.', 'C) right turn.']	['A']
4919.	SC	When an airplane is decelerated, some attitude indicators will precess and incorrectly indicate a	['A) left turn.', 'B) climb.', 'C) descent.']	['C']
4920.	SC	For maintaining level flight at constant thrust, which instrument would be the least appropriate for determining the need for a pitch change?	['A) Altimeter.', 'B) VSI.', 'C) Attitude indicator.']	['C']
4921.	SC	The displacement of a turn coordinator during a coordinated turn will;	['A) indicate the angle of bank.', 'B) remain constant for a given bank regardless of airspeed.', 'C) increase as angle of bank increases.']	['C']
4922.	SC	Altimeter setting is the value to which the scale of the pressure altimeter is set so the altimeter indicates	['A) pressure altitude at sea level.', 'B) true altitude at field elevation.', 'C) pressure altitude at field elevation.']	['B']
4924.	SC	To enter a constant-airspeed descent from level-cruising flight, and maintain cruising airspeed, the pilot should;	['A) first adjust the pitch attitude to a descent using the attitude indicator as a reference, then adjust the power to maintain the cruising airspeed.', 'B) first reduce power, then adjust the pitch using the attitude indicator as a reference to establish a specific rate on the VSI.', 'C) simultaneously reduce power and adjust the pitch using the attitude indicator as a reference to maintain the cruising airspeed.']	['C']
4927.	SC	During recoveries from unusual attitudes, level flight is attained the instant;	['A) the horizon bar on the attitude indicator is exactly overlapped with the miniature airplane.', 'B) a zero rate of climb is indicated on the VSI.', 'C) the altimeter and airspeed needles stop prior to reversing their direction of movement.']	['C']
4928.	SC	While cruising at 160 knots, you wish to establish a climb at 130 knots. When entering the climb (full panel), it is proper to make the initial pitch change by increasing back elevator pressure until the;	['A) attitude indicator, airspeed, and vertical speed indicate a climb.', 'B) vertical speed indication reaches the predetermined rate of climb.', 'C) attitude indicator shows the approximate pitch attitude appropriate for the 130-knot climb.']	['C']
4930.	SC	If while in level flight, it becomes necessary to use an alternate source of static pressure vented inside the airplane, which of the following variations in instrument indications should the pilot expect?	['A) The altimeter will read lower than normal, airspeed lower than normal, and the VSI will momentarily show a descent.', 'B) The altimeter will read higher than normal, airspeed greater than normal, and the VSI will momentarily show a climb.', 'C) The altimeter will read lower than normal, airspeed greater than normal, and the VSI will momentarily show a climb and then a descent.']	['B']
4802.	SC	Without visual aid, a pilot often interprets centrifugal force as a sensation of;	['A) rising or falling.', 'B) turning.', 'C) motion reversal.']	['A']
4803.	SC	Due to visual illusion, when landing on a narrower- than-usual runway, the aircraft will appear to be;	['A) higher than actual, leading to a lower-than-normal approach.', 'B) lower than actual, leading to a higher-than-normal approach.', 'C) higher than actual, leading to a higher-than- normal approach.']	['A']
4804.	SC	What visual illusion creates the same effect as a narrower-than-usual runway?	['A) An up sloping runway.', 'B) A wider-than-usual runway.', 'C) A down sloping runway.']	['A']
4805.	SC	Abrupt head movement during a prolonged constant rate turn in IMC or simulated instrument conditions can cause;	['A) coriolis illusion.', 'B) false horizon.', 'C) elevator illusion.']	['A']
4806.	SC	A sloping cloud formation, an obscured horizon, and a dark scene spread with ground lights and stars can create an illusion known as;	['A) elevator illusions.', 'B) auto kinesis.', 'C) false horizons.']	['C']
4807.	SC	An abrupt change from climb to straight-and-level flight can create the illusion of	['A) tumbling backwards.', 'B) a nose-up attitude.', 'C) a descent with the wings level.']	['A']
4808.	SC	A rapid acceleration during takeoff can create the illusion of	['A) spinning in the opposite direction.', 'B) being in a nose-up attitude.', 'C) diving into the ground.']	['B']
4809.	SC	Why is hypoxia particularly dangerous during flights with one pilot?	['A) Night vision may be so impaired that the pilot cannot see other aircraft.', 'B) Symptoms of hypoxia may be difficult to recognize before the pilot’s reactions are affected.', 'C) The pilot may not be able to control the aircraft even if using oxygen.']	['B']
4810.	SC	The sensations which lead to spatial disorientation during instrument flight conditions;	['A) are frequently encountered by beginning instrument pilots, but never by pilots with moderate instrument experience.', 'B) occur, in most instances, during the initial period of transition from visual to instrument flight.', 'C) must be suppressed and complete reliance placed on the indications of the flight instruments.']	['C']
4811.	SC	How can an instrument pilot best overcome spatial disorientation?	['A) Rely on kinesthetic sense.', 'B) Use a very rapid cross-check.', 'C) Read and interpret the flight instruments, and act accordingly.']	['C']
4812.	SC	Which statement is correct regarding the use of cockpit lighting for night flight?	['A) Reducing the lighting intensity to a minimum level will eliminate blind spots.', 'B) The use of regular white light, such as a flashlight, will impair night adaptation.', 'C) Coloration shown on maps is least affected by the use of direct red lighting.']	['B']
4813.	SC	How can an instrument pilot best overcome spatial disorientation?	['A) Use a very rapid cross-check.', 'B) Properly interpret the flight instruments and act accordingly.', 'C) Avoid banking in excess of 30°.']	['B']
4814.	SC	A pilot is more subject to spatial disorientation if	['A) kinesthetic senses are ignored.', 'B) eyes are moved often in the process of cross- checking the flight instruments.', 'C) body signals are used to interpret flight attitude.']	['C']
4815.	SC	Which procedure is recommended to prevent or overcome spatial disorientation?	['A) Reduce head and eye movements to the extent possible.', 'B) Rely on the kinesthetic sense.', 'C) Rely on the indications of the flight instruments.']	['C']
4816.	SC	What action should be taken if hyperventilation is suspected?	['A) Breathe at a slower rate by taking very deep breaths.', 'B) Consciously breathe at a slower rate than normal.', 'C) Consciously force yourself to take deep breaths and breathe at a faster rate than normal.']	['B']
4818.	SC	Which technique should a pilot use to scan for traffic to the right and left during straight-and-level flight?	['A) Systematically focus on different segments of the sky for short intervals.', 'B) Concentrate on relative movement detected in the peripheral vision area.', 'C) Continuous sweeping of the windshield from right to left.']	['A']
4819.	SC	What effect does haze have on the ability to see traffic or terrain features during flight?	['A) Haze causes the eyes to focus at infinity, making terrain features harder to see.', 'B) The eyes tend to overwork in haze and do not detect relative movement easily.', 'C) Haze creates the illusion of being a greater distance than actual from the runway, and causes pilots to fly a lower approach.']	['C']
4840.	SC	What is the correct sequence in which to use the three skills used in instrument flying?	['A) Aircraft control, cross-check, and instrument interpretation.', 'B) Instrument interpretation , cross-check , and aircraft control.', 'C) Cross-check, instrument interpretation, and aircraft control.']	['C']
4855.	SC	What are the three fundamental skills involved in attitude instrument flying?	['A) Instrument interpretation, trim application, and aircraft control.', 'B) Cross-check, instrument interpretation, and aircraft control.', 'C) Cross check, emphasis, and aircraft control.']	['B']
4859.	SC	What is the third fundamental skill in attitude instrument flying?	['A) Instrument cross-check.', 'B) Power control.', 'C) Aircraft control.']	['C']
4862.	SC	What is the first fundamental skill in attitude instrument flying?	['A) Aircraft control.', 'B) Instrument cross-check.', 'C) Instrument interpretation.']	['B']
4925.	SC	To level off at an airspeed higher than the descent speed, the addition of power should be made, assuming a 500 FPM rate of descent, at approximately;	['A) 50 to 100 feet above the desired altitude.', 'B) 100 to 150 feet above the desired altitude.', 'C) 150 to 200 feet above the desired altitude.']	['B']
4926.	SC	To level off from a descent maintaining the descending airspeed, the pilot should lead the desired altitude by approximately;	['A) 20 feet.', 'B) 50 feet.', 'C) 60 feet.']	['B']
4146.	SC	Which procedure is recommended if a pilot should unintentionally penetrate embedded thunderstorm activity?	['A) Reverse aircraft heading or proceed toward an area of known VFR conditions.', 'B) Reduce airspeed to maneuvering speed and maintain a constant altitude.', 'C) Set power for recommended turbulence penetration airspeed and attempt to maintain a level flight attitude.']	['C']
4160.	SC	If you fly into severe turbulence, which flight condition should you attempt to maintain?	['A) Constant airspeed (VA).', 'B) Level flight attitude.', 'C) Constant altitude and constant airspeed.']	['B']
4210.	SC	A pilot reporting turbulence that momentarily causes slight, erratic changes in altitude and/or attitude should report it as;	['A) light turbulence.', 'B) moderate turbulence.', 'C) light chop.']	['A']
4468.	SC	Pilots on FR flights seeking ATC in flight weather avoidance assistance should keep in mind that;	['A) ATC radar limitations and, frequency congestion may limit the controllers capability to provide this service.', 'B) circumnavigating severe weather can only be accommodated in the en route areas away from terminals because of congestion.', 'C) ATC Narrow Band Radar does not provide the controller with weather intensity capability.']	['A']
4092.	SC	Which is true regarding the use of airborne weather- avoidance radar for the recognition of certain weather conditions?	['A) The radarscope provides no assurance of avoiding instrument weather conditions.', 'B) The avoidance of hail is assured when flying . between and just clear of the most intense echoes.', 'C) The clear area between intense echoes indicates that visual sighting of storms can be maintained when flying between the echoes.']	['A']
4745.	SC	The rate of descent required to stay on the ILS glide slope	['A) must be increased if the groundspeed is decreased.', 'B) will remain constant if the indicated airspeed remains constant.', 'C) must be decreased if the groundspeed is decreased.']	['C']
4748.	SC	To remain on the ILS glidepath, the rate of descent must be	['A) decreased if the airspeed is increased.', 'B) decreased if the groundspeed is increased.', 'C) increased if the groundspeed is increased.']	['C']
4752.	SC	The rate of descent on the glide slope is dependent upon	['A) true airspeed.', 'B) calibrated airspeed.', 'C) groundspeed.']	['C']
4772.	SC	During a precision radar or ILS approach, the rate of descent required to remain on the glide slope will	['A) remain the same regardless of groundspeed.', 'B) increase as the groundspeed increases.', 'C) decrease as the groundspeed increases.']	['B']
4773.	SC	When tracking inbound on the localizer, which of the following is the proper procedure regarding drift corrections?	['A) Drift corrections should be accurately established before reaching the outer marker and completion of the approach should be accomplished with heading corrections no greater than 2°.', 'B) Drift corrections should be made in 5° increments after passing the outer marker.', 'C) Drift corrections should be made in 10° increments after passing the outer marker.']	['A']
4875.	SC	Which is the correct sequence for recovery from a spling, nose-low, increasing airspeed, unusual flight attitude?	['A) Increase pitch attitude, reduce power, and level wings.', 'B) Reduce power, correct the bank attitude, and raise the nose to a level attitude.', 'C) Reduce power, raise the nose to level attitude, and correct the bank attitude..']	['B']
4976.	SC	When a pilot believes advanced avionics enable operations closer to personal or environmental limits;	['A) greater utilization of the aircraft is achieved.', 'B) risk is increased.', 'C) risk is decreased.']	['B']
4977.	SC	Automation in aircraft has proven;	['A) to present new hazards in its limitations.', 'B) that automation is basically perfect.', 'C) effective in mitigating accidents.']	['C']
4977-1.	SC	An aircraft which is equipped with an Electronic Flight Display (EFD) can;	["A) offer new capabilities and simplify the basic flying task.", "B) compensate for an airman's lack of skill or knowledge.", "C) improve flight awareness by allowing the pilot to simply watch for alerts."]	['A']
4978.	SC	The lighter workloads associated with glass (digital) flight instrumentation;	['A) are instrumental in decreasing flightcrew fatigue.', 'B) have proven to increase safety in operations.', 'C) may lead to complacency by the flightcrew.']	['C']
4978-1.	SC	The advancement of avionics in light general aviation airplanes has enhanced situational awareness for properly trained pilots. However, there is concern that this technology could lead to;	['A) complacency.', 'B) fatigue.', 'C) resignation.']	['A']
4088.	SC	Which publication covers the procedures required for aircraft accident and incident reporting responsibilities for pilots?	['A) FAR Part 61.', 'B) FAR Part 91.', 'C) NTSB Part 830.']	['C']
4094.	SC	A common type of ground or surface based temperature inversion is that which is produced by;	['A) warm air being lifted rapidly aloft in the vicinity of mountainous terrain.', 'B) the movement of colder air over warm air, or the movement of warm air under cold air.', 'C) ground radiation on clear, cool nights when the wind is light.']	['C']
4095.	SC	How much colder than standard temperature is the actual temperature at 9,000 feet, as indicated in the following excerpt from the Winds and Temperature Aloft Forecast?	['A) 3° C.', 'B) 10° C.', 'C) 7° C.']	['C']
4096.	SC	The primary cause of all changes in the Earth’s weather is;	['A) variation of solar energy received by the Earth’s regions.', 'B) changes in air pressure over the Earth’s surface.', 'C) movement of the air masses.']	['A']
4097.	SC	A characteristic of the stratosphere is	['A) an overall decrease of temperature with an increase in altitude.', 'B) a relatively even base altitude of approximately 35,000 feet.', 'C) relatively small changes in temperature with an increase in altitude.']	['C']
4098.	SC	Steady precipitation, in contrast to showers, preceding a front is an indication of;	['A) stratiform clouds with moderate turbulence.', 'B) cummuliform clouds with little or no turbulence.', 'C) stratiform clouds with little or no turbulence.']	['C']
4099.	SC	The presence of ice pellets at the surface is evidence that	['A) there are thunderstorms in the area.', 'B) a cold front has passed.', 'C) there is freezing rain at a higher altitude.']	['C']
4100.	SC	Which conditions result in the formation of frost?	['A) The temperature of the collecting surface is at or below freezing and small droplets of moisture are falling.', 'B) When dew forms and the temperature is below freezing.', 'C) Temperature of the collecting surface is below the dewpoint of surrounding air and the dew point is colder than freezing.']	['C']
4101.	SC	To which meteorological condition does the term “dew point” refer?	['A) The temperature to which air must be cooled to become saturated.', 'B) The temperature at which condensation and evaporation are equal.', 'C) The temperature at which dew will always form.']	['A']
4102.	SC	What temperature condition is indicated if wet snow is encountered at your flight altitude?	['A) The temperature is above freezing at your altitude.', 'B) The temperature is below freezing at your altitude.', 'C) You are flying from a warm air mass into a cold air mass.']	['A']
4103.	SC	The amount of water vapor which air can hold largely depends on;	['A) relative humidity.', 'B) air temperature.', 'C) stability of air.']	['B']
4104.	SC	Clouds, fog, or dew will always form when	['A) water vapor condenses.', 'B) water vapor is present.', 'C) the temperature and dew point are equal.']	['A']
4105.	SC	What causes surface winds to flow across the isobars at an angle rather than parallel to the isobars?	['A) Coriolis force.', 'B) Surface friction.', 'C) The greater density of the air at the surface.']	['B']
4106.	SC	Winds at 5,000 feet AGL on a particular flight are southwesterly while most of the surface winds are southerly. This difference in direction is primarily due to;	['A) a stronger pressure gradient at higher altitudes.', 'B) friction between the wind and the surface.', 'C) stronger Coriolis force at the surface.']	['B']
4107.	SC	What relationship exists between the winds at 2,000 feet above the surface and the surface winds?	['A) The winds at 2,000 feet and the surface winds flow in the same direction, but the surface winds are weaker due to friction.', 'B) The winds at 2,000 feet tend to parallel the isobars while the surface winds cross the isobars at an angle toward lower pressure and are weaker.', 'C) The surface winds tend to veer to the right of the winds at 2,000 feet and are usually weaker.']	['B']
4108.	SC	Which force, in the Northern Hemisphere, acts at a right angle to the wind and deflects it to the right until parallel to the isobars?	['A) Centrifugal.', 'B) Pressure gradient.', 'C) Coriolis.']	['C']
4112.	SC	The most frequent type of ground or surface based temperature inversion is that produced by;	['A) radiation on a clear, relatively still night.', 'B) warm air being lifted rapidly aloft in the vicinity of mountainous terrain.', 'C) the movement of colder air under warm air, or the movement of warm air over cold air.']	['A']
4113.	SC	If the air temperature is +8 °C at an elevation of 1,350 feet and a standard (average) temperature lapse rate exists, what will be the approximate freezing level?	['A) 3,350 feet MSL.', 'B) 5,350 feet MSL.', 'C) 9,350 feet MSL.']	['B']
4114.	SC	What feature is associated with a temperature inversion?	['A) A stable layer of air.', 'B) An unstable layer of air.', 'C) Air mass thunderstorms.']	['A']
4115.	SC	What type of clouds will be formed if very stable moist air is forced upslope?	['A) First stratified clouds and then vertical clouds.', 'B) Vertical clouds with increasing height.', 'C) Stratified clouds with little vertical development.']	['C']
4117.	SC	Which is a characteristic of stable air?	['A) Fair weather cumulus clouds.', 'B) Stratiform clouds.', 'C) Unlimited visibility.']	['B']
4116.	SC	The general characteristics of unstable air are;	['A) good visibility, showery precipitation, and cumuliform-type clouds.', 'B) good visibility, steady precipitation, and stratiform type clouds.', 'C) poor visibility, intermittent precipitation, and cumuliform-type clouds.']	['A']
4118.	SC	What type clouds can be expected when an unstable air mass is forced to ascend a mountain slope?	['A) Layered clouds with little vertical development.', 'B) Stratified clouds with considerable associated turbulence.', 'C) Clouds with extensive vertical development.']	['C']
4119.	SC	What are the characteristics of stable air?	['A) Good visibility, steady precipitation, and stratus type clouds.', 'B) Poor visibility, intermittent precipitation, and cumulus type clouds.', 'C) Poor visibility, steady precipitation, and stratus type clouds.']	['C']
4120.	SC	What are some characteristics of unstable air?	['A) Nimbostratus clouds and good surface visibility.', 'B) Turbulence and poor surface visibility.', 'C) Turbulence and good surface visibility.']	['C']
4121.	SC	Stability can be determined from which measurement of the atmosphere?	['A) Low-level winds.', 'B) Ambient lapse rate.', 'C) Atmospheric pressure.']	['B']
4122.	SC	What determines the structure or type of clouds which form as a result of air being forced to ascend?	['A) The method by which the air is lifted.', 'B) The stability of the air before lifting occurs.', 'C) The amount of condensation nuclei present after lifting occurs.']	['B']
4123.	SC	Which of the following combinations of weather producing variables would likely result in cumuliform type clouds, good visibility, rain showers, and possible clear type icing in clouds?	['A) Unstable, moist air, and no lifting mechanism.', 'B) Stable, dry air, and orographic lifting.', 'C) Unstable, moist air, and orographic lifting.']	['C']
4124.	SC	Unsaturated air flowing upslope will cool at the rate of approximately (dry adiabatic lapse rate)	['A) 3°C per 1,000 feet.', 'B) 2°C per 1,000 feet.', 'C) 2.5°C per 1,000 feet.']	['A']
4125.	SC	A temperature inversion will normally form only;	['A) in stable air.', 'B) in unstable air.', 'C) when a stratiform layer merges with a cumuliform mass.']	['A']
4126.	SC	Which weather phenomenon signals the beginning of the mature stage of a thunderstorm?	['A) The start of rain at the surface.', 'B) Growth rate of cloud is maximum.', 'C) Strong turbulence in the cloud.']	['A']
4127.	SC	Frontal waves normally form on;	['A) slow moving cold fronts or stationary fronts.', 'B) slow moving warm fronts and strong occluded fronts.', 'C) rapidly moving cold fronts or warm fronts.']	['A']
4128.	SC	Which are characteristics of an unstable cold air mass moving over a warm surface?	['A) Cumuliform clouds, turbulence, and poor visibility.', 'B) Cumuliform clouds, turbulence, and good visibility.', 'C) Stratiform clouds, smooth air, and poor visibility.']	['B']
4129.	SC	Which clouds have the greatest turbulence?	['A) Towering cumulus.', 'B) Cumulonimbus.', 'C) Altocumulus castellanus.']	['B']
4130.	SC	Standing lenticular clouds, in mountainous areas, indicate	['A) an inversion.', 'B) unstable air.', 'C) turbulence.']	['C']
4131.	SC	The suffix ‘nimbus’, used in naming clouds, means a;	['A) cloud with extensive vertical development.', 'B) rain cloud.', 'C) dark massive, towering cloud.']	['B']
4132.	SC	The presence of standing lenticular altocumulus clouds is a good indication of	['A) a jetstream.', 'B) very strong turbulence.', 'C) heavy icing conditions.']	['B']
4134.	SC	What are the four families of clouds?	['A) Stratus, cumulus, nimbus, and cirrus.', 'B) Clouds formed by updrafts, fronts, cooling layers of air, and precipitation into warm air.', 'C) High, middle, low, and those with extensive vertical development.']	['C']
4133.	SC	Which family of clouds is least likely to contribute to structural icing on an aircraft?	['A) Low clouds.', 'B) High clouds.', 'C) Clouds with extensive vertical development.']	['B']
4135.	SC	Where can wind shear associated with a thunderstorm be found? Choose the most complete answer.	['A) In front of the thunderstorm cell (anvil side) and on the right side of the cell.', 'B) In front of the thunderstorm cell and directly under the cell.', 'C) On all sides of the thunderstorm cell and directly under the cell.']	['C']
4136.	SC	Which weather phenomenon is always associated with the passage of a frontal system?	['A) A wind change.', 'B) An abrupt decrease in pressure.', 'C) Clouds, either ahead or behind the front.']	['A']
4137.	SC	Where do squall lines most often develop?	['A) In an occluded front.', 'B) In a cold air mass.', 'C) Ahead of a cold front.']	['C']
4138.	SC	Where does wind shear occur?	['A) Exclusively in thunderstorms.', 'B) Wherever there is an abrupt decrease in pressure and/or temperature.', 'C) With either a wind shift or a windspeed gradient at any level in the atmosphere']	['C']
4140.	SC	Which is a characteristic of low-level wind shear as it relates to frontal activity?	['A) With a warm front, the most critical period is before the front passes the airport.', 'B) With a cold front, the most critical period is just before the front passes the airport.', 'C) Turbulence will always exist in wind-shear conditions.']	['A']
4141.	SC	What is indicated by the term “embedded thunderstorms”?	['A) Severe thunderstorms are embedded within a squall line.', 'B) Thunderstorms are predicted to develop in a stable air mass.', 'C) Thunderstorms are obscured by massive cloud layers and cannot be seen.']	['C']
4142.	SC	If squalls are reported at your destination, what wind conditions should you anticipate?	['A) Sudden increases in windspeed of at least 16 knots to a peak of 22 knots or more, lasting for at least 1 minute.', 'B) Peak gusts of at least 35 knots for a sustained period of 1 minute or longer.', 'C) Rapid variation in wind direction of at least 20° and changes in speed of at least 10 knots between peaks and lulls.']	['A']
4143.	SC	During the life cycle of a thunderstorm, which stage is characterized predominately by; downdrafts?	['A) Cumulus.', 'B) Dissipating.', 'C) Mature.']	['B']
4144.	SC	Which weather phenomenon is always associated with a thunderstorm?	['A) Lightning.', 'B) Heavy rain showers.', 'C) Supercooled raindrops.']	['A']
